CanonicalKey,ObjectType,Text,SourceRef,WordCount
253d8466699d178bd89a,WORD_FRAGMENT,بُطُ,2:174,1
50ac62fe2b7e74d283bd,WORD_FRAGMENT,تَحِ,2:230,1
783aa4d78e14231635c0,WORD_FRAGMENT,تَزَ,2:197,1
3cadf7bfe88e577fe034,WORD_FRAGMENT,تَزِ,2:222,1
fe6680c44f48f09bb2c7,WORD_FRAGMENT,تُبُ,2:79,1
285bcb6309bbd4634774,WORD_FRAGMENT,تُهَ,3:36,1
a99f08eca35dcda41aff,WORD_FRAGMENT,تِبَ,2:178,1
c99cc935515e25243c47,WORD_FRAGMENT,ثَلِ,2:17,1
2145106433336b97b38d,WORD_FRAGMENT,جَبَ,2:221,1
9b5bed7af8f109581810,WORD_FRAGMENT,حَدَ,2:180,1
07f50b351631c85db5bb,WORD_FRAGMENT,دِكَ,2:30,1
846152590762799e36fe,WORD_FRAGMENT,رَقَ,2:266,1
326b29248b2d8e7b4575,WORD_FRAGMENT,رُكَ,3:39,1
98241e4b13bc73472fa4,WORD_FRAGMENT,سَرِ,2:202,1
e61e7900e48f05f20fd5,WORD_FRAGMENT,سِمُ,5:3,1
8efb2bcab4a06144c704,WORD_FRAGMENT,صِفُ,6:100,1
150a4928f8a9e1e62431,WORD_FRAGMENT,طِعِ,4:13,1
59dec31081995a6f3f02,WORD_FRAGMENT,طِلُ,2:264,1
4a8e54dc2b00a6116be1,WORD_FRAGMENT,ظُهُ,2:101,1
9895ba06369a98a576ca,WORD_FRAGMENT,ظِرُ,6:158,1
5b1b097716b8fc3de6fc,WORD_FRAGMENT,عَفَ,2:52,1
2bc4dbdad4f234740055,WORD_FRAGMENT,عِهِ,2:7,1
1c22dc173ccfe2adb860,WORD_FRAGMENT,غِى,6:114,1
72c09d7da65c64016859,WORD_FRAGMENT,فَذُ,3:106,1
2f8aaab75acfeef5026c,WORD_FRAGMENT,قِتَ,2:216,1
d89b1f2b5c68f9cd57e7,WORD_FRAGMENT,قِنُ,2:4,1
3c78e7a4df24477f69c7,WORD_FRAGMENT,كَرُ,3:36,1
2183128da64c75326b8c,WORD_FRAGMENT,كَفُ,4:173,1
8b1c9c26253d214169d2,WORD_FRAGMENT,كُتِ,2:178,1
9d806634fbc57b514d3f,WORD_FRAGMENT,كِرِ,3:54,1
99df4dbef3264652985a,WORD_FRAGMENT,لُوَ,2:155,1
57049fc49f3b6c51228e,WORD_FRAGMENT,لِجُ,3:27,1
cd9ff3ed4a6ef9aa34a8,WORD_FRAGMENT,لِىَ,3:154,1
1a9840c262b813902d83,WORD_FRAGMENT,نَبِ,2:246,1
d1d2586eda17e2de5588,WORD_FRAGMENT,نَسُ,5:13,1
e4fbfb8101dffe7cf8df,WORD_FRAGMENT,نَعَ,2:114,1
ddc7924f1108628c25da,WORD_FRAGMENT,نَعِ,9:21,1
52773bde7d84eb660869,WORD_FRAGMENT,نُكَ,4:31,1
2fe7ae62898a3ddfec76,WORD_FRAGMENT,نُنَ,10:23,1
bebb1f17d3451254b5cd,WORD_FRAGMENT,هَوَ,4:135,1
468c2f2c096f4547577e,WORD_FRAGMENT,وَذُ,3:36,1
af6901de5821718f4fd7,WORD_FRAGMENT,وُدَ,4:163,1
25a32e416d6420cdaee0,WORD_FRAGMENT,يحُ,3:45,1
edfa9392ce5e68ee1cae,WORD_FRAGMENT,يَحِ,2:228,1
0c2cc29debe34b365f7d,WORD_FRAGMENT,يُعِ,10:4,1
bf54e5f91f84d3c865c7,WORD_FRAGMENT,أَذِ,3:123,1
da11a9e6cc74a9a4a917,WORD_FRAGMENT,أُجُ,3:57,1
cc1d5a4005f2418d92b5,WORD_FRAGMENT,إِذِ,2:60,1
a656530e5b97431cc3db,WORD_FRAGMENT,ئِرَ,4:31,1
daa42a7116ee2e4f9707,WORD_FRAGMENT,بَطَ,6:151,1
e849ce168c096c0b03b8,WORD_FRAGMENT,بَكَ,4:79,1
b51c01f4ff45f2086941,WORD_FRAGMENT,بِتَ,2:145,1
fbda3a2e632e2c774cdf,WORD_FRAGMENT,تُوَ,2:115,1
58c3c4273c65d1785261,WORD_FRAGMENT,تِلَ,2:121,1
6777054638dd40d04e0d,WORD_FRAGMENT,جَرُ,2:218,1
97b06e3b807d8eabef32,WORD_FRAGMENT,جَنَ,2:182,1
8eb92c2c6924a4f58405,WORD_FRAGMENT,جُلُ,4:56,1
0196d550a543608aceef,WORD_FRAGMENT,حَكَ,4:35,1
1fe2470f7a74ddbe2746,WORD_FRAGMENT,حِىَ,6:19,1
cad1b52e8c6818b857bb,WORD_FRAGMENT,خَآ,2:114,1
533572a89ce8d958c433,WORD_FRAGMENT,خَزَ,6:50,1
dc05b105fa05cae5e549,WORD_FRAGMENT,خُلِ,4:28,1
be4f5f80edfe565b8733,WORD_FRAGMENT,خِلَ,3:185,1
150bb9d5a2bc4c25b9b0,WORD_FRAGMENT,دَقَ,2:196,1
b4831d66cd71db14248c,WORD_FRAGMENT,ذَرَ,2:19,1
277636e522597a3db6e7,WORD_FRAGMENT,ذَكَ,3:135,1
0f89949ba5e65ddfb7d5,WORD_FRAGMENT,رَهَ,4:56,1
f5e781614560979f9600,WORD_FRAGMENT,رِبَ,2:26,1
8af3772d389e26f1a0fe,WORD_FRAGMENT,رِهُ,8:5,1
247a142668086348685c,WORD_FRAGMENT,سَرَ,2:196,1
39449f04cc6a052d3bf4,WORD_FRAGMENT,سُطُ,5:11,1
29e70cea84bb4a3734e5,WORD_FRAGMENT,سِنَ,2:255,1
e39519ff0278b757cd3b,WORD_FRAGMENT,سِى,5:25,1
5a9c7a779617a420c9e4,WORD_FRAGMENT,شَرِ,2:249,1
43920630f67b2d6e02f8,WORD_FRAGMENT,شُعَ,7:85,1
c80e2196185b9604dbad,WORD_FRAGMENT,شِيَ,2:71,1
7a86fc72de0f7b282848,WORD_FRAGMENT,صِمُ,3:44,1
cf69d652b966893d130f,WORD_FRAGMENT,صِيَ,2:196,1
797f5b2587e93d52cb9d,WORD_FRAGMENT,ضُكُ,2:36,1
da74932b2de0e5588b2e,WORD_FRAGMENT,طَفَ,2:130,1
5897f2d328635bb0e24e,WORD_FRAGMENT,طِلِ,2:42,1
a117f9925c294952ecff,WORD_FRAGMENT,عَفُ,4:43,1
76a434479dd75ec69b4d,WORD_FRAGMENT,عُمُ,4:60,1
3758f6ea181cb654ecb2,WORD_FRAGMENT,غُرُ,3:185,1
1edec77dcde82e99b7c5,WORD_FRAGMENT,فَدَ,7:22,1
d53aa716d0884b184f40,WORD_FRAGMENT,فِظُ,2:238,1
cd9734c396d7ad26b0bf,WORD_FRAGMENT,قَعَ,3:168,1
03146e8d99b1aaf4d08e,WORD_FRAGMENT,قُهُ,2:233,1
25678c6f65f2f296dfab,WORD_FRAGMENT,كَشَ,7:134,1
635ea6777dfcdc811b40,WORD_FRAGMENT,كَهُ,2:17,1
53b3ec4bb155a5a0e31e,WORD_FRAGMENT,كِهَ,36:57,1
765ab2c568d02831f154,WORD_FRAGMENT,لَبُ,3:12,1
3f5536951ae05f50b71f,WORD_FRAGMENT,لَشَ,5:107,1
3572ae7170831037c55b,WORD_FRAGMENT,لَفُ,2:176,1
b59f2eb1d2ae84e8d197,WORD_FRAGMENT,لِأُ,2:150,1
34acddecdcb0c4f2bdf8,WORD_FRAGMENT,لِسُ,6:44,1
4509e28f99d5d06f45b2,WORD_FRAGMENT,لِكِ,1:4,1
2ffada01998bebc8da6b,WORD_FRAGMENT,مَرِ,2:185,1
737bc6e4715c739d8230,WORD_FRAGMENT,مَقَ,5:107,1
fd05c8a18b0f42b6e15f,WORD_FRAGMENT,مَكُ,2:239,1
1624d5b6483c242c1fe3,WORD_FRAGMENT,مُسَ,2:71,1
26ff026c8725e296150c,WORD_FRAGMENT,نظَ,2:162,1
5ada4876be685b120f5c,WORD_FRAGMENT,نقُ,2:27,1
4537c2c45763c0f0c3c7,WORD_FRAGMENT,هَهُ,2:112,1
fbcc980e1651a7b03815,WORD_FRAGMENT,وَبُ,2:97,1
4b2adcc13e0cec484b04,WORD_FRAGMENT,وَدَ,7:137,1
d69be16d851b9d75b820,WORD_FRAGMENT,وَصِ,2:180,1
a73f6f6a997930ffa856,WORD_FRAGMENT,وَعُ,6:91,1
1bae266b4c84f5c210ce,WORD_FRAGMENT,يزَ,3:179,1
7cdd2324d11e3c1fb012,WORD_FRAGMENT,يُخَ,2:86,1
50f5b3cdd2f4008d84cd,WORD_FRAGMENT,يُقِ,2:3,1
1002a34170bb3e6da113,WORD_FRAGMENT,ءِذَ,13:5,1
f2eaae0ae5f7d35e1476,WORD_FRAGMENT,أَكَ,3:106,1
af94cfdb6193ea3c6560,WORD_FRAGMENT,أَهُ,2:33,1
9b9cb3417d233b2b1cff,WORD_FRAGMENT,اقُ,6:148,1
773eea6f2b047e6eefc5,WORD_FRAGMENT,اكُ,4:131,1
8c24aaaa668192ca0217,WORD_FRAGMENT,بِذُ,3:11,1
14e9bc8b392cf23bdf87,WORD_FRAGMENT,بِسَ,2:20,1
e6c73152691360aa2454,WORD_FRAGMENT,بِشَ,2:155,1
cebc94dbf332739b06d0,WORD_FRAGMENT,بِمِ,2:137,1
919c1d01b3c4b88357fd,WORD_FRAGMENT,تَعُ,4:3,1
2856fdf52d54fdf33e0c,WORD_FRAGMENT,تَغِ,3:85,1
35b35217ea53001c5347,WORD_FRAGMENT,تَفِ,5:83,1
1e22bc061be34dc66bd5,WORD_FRAGMENT,تَهِ,3:61,1
b656ec58cb70b1700737,WORD_FRAGMENT,ثَوَ,3:145,1
9a299eb6eef094d82436,WORD_FRAGMENT,جِهِ,2:102,1
1f8d9261c99a01c9c3e5,WORD_FRAGMENT,حَنِ,2:135,1
74e3ec96c4696ad488d2,WORD_FRAGMENT,دَهَ,3:37,1
be5b83f223c5c523512b,WORD_FRAGMENT,ذِرِ,2:213,1
d32f881b0a4c141d141d,WORD_FRAGMENT,رُءُ,2:196,1
9aa16e95777cd02d726c,WORD_FRAGMENT,رِقِ,2:177,1
a31f00b3ba3a5ac5e5db,WORD_FRAGMENT,زَكَ,3:37,1
fb9b4778082e29c418a3,WORD_FRAGMENT,زِلُ,2:214,1
f7dec6254063ac51374d,WORD_FRAGMENT,سَقَ,9:49,1
9bcdf8ee6fcf73331685,WORD_FRAGMENT,سَلُ,12:19,1
3523918638db2ac6603c,WORD_FRAGMENT,سُنَ,3:137,1
2b372e83140e89f56c4d,WORD_FRAGMENT,صِرِ,3:22,1
17dc7b21f6e607cd8fcf,WORD_FRAGMENT,عِدَ,2:127,1
9accdd4bc25bc48a2856,WORD_FRAGMENT,عِظَ,2:66,1
5242e7a25c83bd3d4a66,WORD_FRAGMENT,عِمُ,5:89,1
897ac3041097d3555bcf,WORD_FRAGMENT,فِئَ,2:249,1
42898e03f4d811feb8c3,WORD_FRAGMENT,قَةُ,2:55,1
d592365cee9050f15087,WORD_FRAGMENT,قَوِ,8:52,1
c26f3898e19b2c8893e0,WORD_FRAGMENT,قَى,3:155,1
d35c1d0b9183f505e89b,WORD_FRAGMENT,قِى,2:71,1
4bb97c596285fad42871,WORD_FRAGMENT,قِىَ,2:278,1
e8661c873dea00d2c77b,WORD_FRAGMENT,كِحُ,2:221,1
49c23de12f709fa98289,WORD_FRAGMENT,لَرَ,2:143,1
edc6f3fb1ea80066adf0,WORD_FRAGMENT,مَسِ,3:45,1
38592cc3ece96ce569d0,WORD_FRAGMENT,مُرِ,11:62,1
c02a6cfcdae7a8a89481,WORD_FRAGMENT,نَشَ,7:100,1
3fe429b7fde4969282fa,WORD_FRAGMENT,نَنِ,7:71,1
d6f54692b6b960f58c01,WORD_FRAGMENT,نِنَ,6:53,1
1cc65ea606231e83e009,WORD_FRAGMENT,هُزُ,2:67,1
96d42feedea13dff6cf5,WORD_FRAGMENT,هِرُ,6:18,1
666a33f6f4f8cf89b86d,WORD_FRAGMENT,وحُ,6:121,1
0f07208ad676db8b55ec,WORD_FRAGMENT,وفُ,2:177,1
b9df902b0d8a8c2db778,WORD_FRAGMENT,وَحِ,2:177,1
a2cabbf18efd8cff5022,WORD_FRAGMENT,وَذِ,2:83,1
92da3d2065dfc26bdc73,WORD_FRAGMENT,وَزِ,10:26,1
7d1222a953528ac4cb29,WORD_FRAGMENT,وَسِ,2:255,1
06721f6d7b594f2d31b1,WORD_FRAGMENT,وِيَ,2:259,1
0311149489d64dc6a1fa,WORD_FRAGMENT,يثِ,5:100,1
daab6a3c164eb2e752c8,WORD_FRAGMENT,يَدِ,2:237,1
ca1ff4d02e5e3e9395b4,WORD_FRAGMENT,يُصَ,3:6,1
601e4ab29355323afe33,WORD_FRAGMENT,يُنِ,8:44,1
75366178a5f07e036fc9,WORD_FRAGMENT,أَيَ,2:266,1
92f19044df7430e5ab8d,WORD_FRAGMENT,ائَ,2:259,1
dc8873fda537e4c33804,WORD_FRAGMENT,اصَ,7:205,1
126cbefc528d7c0cb1a4,WORD_FRAGMENT,بَحَ,5:30,1
8474d9eeb32b61c7e55c,WORD_FRAGMENT,بَهَ,2:70,1
f3f6c26f1992a330d06b,WORD_FRAGMENT,بُهَ,7:156,1
9712c06bd99b6e74134d,WORD_FRAGMENT,بِسِ,2:273,1
1f97b297d00009ff1d6c,WORD_FRAGMENT,بِنِ,3:103,1
9014292a4bd1c05a7442,WORD_FRAGMENT,بِوَ,2:233,1
efbf6efb98ac5101b682,WORD_FRAGMENT,تُقَ,2:110,1
1597f8f8f7f9672c1785,WORD_FRAGMENT,جَدُ,2:34,1
d591b1fcf8678636c040,WORD_FRAGMENT,جَمَ,3:25,1
bfe5e96eb8d028305f6a,WORD_FRAGMENT,جَهُ,2:36,1
547bacd60431d418df71,WORD_FRAGMENT,حَبِ,2:217,1
7929d252a8e1ead5f430,WORD_FRAGMENT,ذَنَ,7:123,1
6b24b1b6cd75aba0e82e,WORD_FRAGMENT,ذُرِ,53:56,1
897a5d5302d4dab9f6a5,WORD_FRAGMENT,رِعُ,3:114,1
c37530319e89cb3f54f4,WORD_FRAGMENT,رِفِ,6:141,1
6f84ec7e770008ac27c0,WORD_FRAGMENT,زَعَ,6:94,1
5f6510a478ef59781e88,WORD_FRAGMENT,زِيَ,9:37,1
4b7eeb653252f64ed888,WORD_FRAGMENT,شِى,6:122,1
901bf64352c6ef627118,WORD_FRAGMENT,صِلُ,4:90,1
b1e606039a14c3404167,WORD_FRAGMENT,ضَعُ,3:146,1
1f133ef457bc4fe465ea,WORD_FRAGMENT,طَرِ,4:168,1
5797a64dd6a07ad7d3f4,WORD_FRAGMENT,ظَا,2:259,1
43a415fa8c4436bed761,WORD_FRAGMENT,عَهَ,2:233,1
2bc2951f98d31befcbaf,WORD_FRAGMENT,عُيُ,15:45,1
14668da546a05b5486e0,WORD_FRAGMENT,فَتِ,4:49,1
bd44da7e75889819ff16,WORD_FRAGMENT,فَزَ,2:10,1
9d3ad12f5070e3023c5d,WORD_FRAGMENT,فِلِ,6:76,1
89c97a0960cf1303b5ca,WORD_FRAGMENT,قَصَ,3:62,1
3ccea44180b60c658912,WORD_FRAGMENT,قُبُ,6:111,1
1fd529ded245b24ffc96,WORD_FRAGMENT,قِيَ,6:161,1
5be320859959886090f9,WORD_FRAGMENT,كَةَ,3:80,1
5f631ba791610228d871,WORD_FRAGMENT,كُنُ,7:161,1
ed09eaae46a58e54096e,WORD_FRAGMENT,لُغَ,2:196,1
9bd1a5e44c72dca0fc76,WORD_FRAGMENT,لِلِ,2:282,1
9282e58d9ae683d2faed,WORD_FRAGMENT,مُحَ,2:85,1
6215b37a99a069178ac1,WORD_FRAGMENT,مُكُ,2:151,1
5a7eb5da1b7c0a3b1d62,WORD_FRAGMENT,نطِ,21:63,1
c08a7620d2b6ae0e993d,WORD_FRAGMENT,نَزَ,7:43,1
6e8aca4bf9168e57462d,WORD_FRAGMENT,نُفَ,2:136,1
c81d78c68cb065af2d33,WORD_FRAGMENT,نُهَ,2:69,1
302ad1c5a2a5cfcb262d,WORD_FRAGMENT,هَتِ,11:53,1
e7e6c5792fd81f14154b,WORD_FRAGMENT,هَرَ,6:151,1
3a0f908a4de9fac935af,WORD_FRAGMENT,هِلِ,2:67,1
06196308d4d276ce8797,WORD_FRAGMENT,وذُ,2:67,1
a27124d7e7f6c14bfa1f,WORD_FRAGMENT,وهِ,4:43,1
653ec82311188db32ef0,WORD_FRAGMENT,وَزُ,2:214,1
b4a56b4cec597af86683,WORD_FRAGMENT,وَلُ,5:64,1
f3cb17bab4ec17cc03e2,WORD_FRAGMENT,وَهِ,2:259,1
111bef63469d23b3befc,WORD_FRAGMENT,يثَ,2:267,1
6605de042a515db7123f,WORD_FRAGMENT,يقِ,3:181,1
46dd1ab142f47f8cc47a,WORD_FRAGMENT,يُزَ,2:129,1
6f08af99209a9b628a8e,WORD_FRAGMENT,يُطَ,3:180,1
765c800ed48b26a377bb,WORD_FRAGMENT,يُقَ,5:33,1
05a797be7c431cbb5638,WORD_FRAGMENT,ءَلُ,4:1,1
c243d7f20ee7232f2783,WORD_FRAGMENT,أَشُ,6:152,1
619deb673867580420b1,WORD_FRAGMENT,أُرِ,5:29,1
80bef4bd68ede32096b5,WORD_FRAGMENT,ئُهُ,5:14,1
0a96fdadb35022713686,WORD_FRAGMENT,ئِنَ,2:246,1
5cffc24953f8955ba4da,WORD_FRAGMENT,اطَ,2:140,1
a27da1756331ff37a8b3,WORD_FRAGMENT,اهَ,2:256,1
81dafd4811182111059d,WORD_FRAGMENT,بَشِ,2:119,1
c8653e828d4d3f6dae87,WORD_FRAGMENT,بُدَ,3:64,1
eb7845e6bae3ec2fb60a,WORD_FRAGMENT,بُرَ,6:35,1
07db33abad6cbfd04500,WORD_FRAGMENT,بِحُ,5:52,1
1f61d89ee9d5b5daabf7,WORD_FRAGMENT,تَغَ,7:189,1
4b4a4a8a72f9c38eba10,WORD_FRAGMENT,تَٱ,12:73,1
daaf1e1a609567026295,WORD_FRAGMENT,تُبَ,2:282,1
640e566065440cac623b,WORD_FRAGMENT,تُحَ,2:76,1
dd1000c6cc0d3880412b,WORD_FRAGMENT,ثِيَ,11:5,1
049f09cc969d4063b739,WORD_FRAGMENT,جَوَ,5:4,1
673d2b306dd41ada3006,WORD_FRAGMENT,جُلَ,2:282,1
f6713ec24fbb3a49e900,WORD_FRAGMENT,جُهُ,2:85,1
af87cde54244f9f91de4,WORD_FRAGMENT,حَرِ,3:181,1
2e6e7a7ef1435a551ca6,WORD_FRAGMENT,حِبَ,6:101,1
bfe65caea115a0500e4e,WORD_FRAGMENT,خُلَ,2:111,1
c105af4a79dfc38ca7fa,WORD_FRAGMENT,دَةَ,2:235,1
2ec6e1b8d9aef4cb0937,WORD_FRAGMENT,دِهَ,2:233,1
cfe6078a95c3529d1a18,WORD_FRAGMENT,رَحِ,4:29,1
36c25d5998c257d44744,WORD_FRAGMENT,رَمُ,6:124,1
5d2655c11ede9ac34912,WORD_FRAGMENT,رَوُ,2:16,1
b690778d098d532c6df5,WORD_FRAGMENT,زَهُ,2:249,1
e277166f2731637fc8dd,WORD_FRAGMENT,زِىَ,10:4,1
564f2a91dce8cd50be29,WORD_FRAGMENT,سَتَ,2:235,1
d9e87d76120a17b797c8,WORD_FRAGMENT,سَجَ,2:34,1
32ec78ecf7d52ba598a9,WORD_FRAGMENT,سَعِ,4:10,1
0e9031e028e4a2be0424,WORD_FRAGMENT,سُبُ,5:16,1
65551ea5e99e9f07cbdb,WORD_FRAGMENT,سِعَ,2:255,1
3ef05ab1e6272172f43d,WORD_FRAGMENT,شَكُ,14:5,1
142f25f6d67a43db6a08,WORD_FRAGMENT,ضِيَ,10:5,1
7f318ac1eb90041fb575,WORD_FRAGMENT,طَلَ,7:118,1
fa037abb34c8986ca80f,WORD_FRAGMENT,طِقُ,21:63,1
79012b36324fe211b6ff,WORD_FRAGMENT,ظَنَ,41:22,1
5202f2d4d09c5c7a8862,WORD_FRAGMENT,ظُلُ,2:17,1
47ef7c4671c22ba90aca,WORD_FRAGMENT,ظِرِ,2:69,1
e04623e317fd4d687693,WORD_FRAGMENT,عَبُ,6:91,1
75567029eae04afbc307,WORD_FRAGMENT,عَجِ,7:63,1
fef6afe35a50ade124ba,WORD_FRAGMENT,عَقَ,2:75,1
1cc0d8fc4cf9aada64f7,WORD_FRAGMENT,عِظُ,2:231,1
8d7ba73bb2ab7a60b873,WORD_FRAGMENT,عِوَ,3:99,1
653e1f21a143490eaa80,WORD_FRAGMENT,فَغَ,3:83,1
d2b618277eae51e41e51,WORD_FRAGMENT,فَفَ,2:87,1
b8e7223dc5ddc464ab50,WORD_FRAGMENT,فِعُ,2:219,1
cee56cdc75b25d6f4169,WORD_FRAGMENT,فِلُ,6:131,1
4b1a932a707e0613a2d6,WORD_FRAGMENT,قُكُ,6:151,1
3ebdd5a7abd68a04cd50,WORD_FRAGMENT,كُلَ,2:35,1
524d953894fa0bfd9fef,WORD_FRAGMENT,لَبَ,2:249,1
46382276f2ac7c722cf2,WORD_FRAGMENT,لَجَ,5:48,1
1bcaa080db825bc6d0b1,WORD_FRAGMENT,لِغَ,2:173,1
ffc76fca1bea148f7459,WORD_FRAGMENT,مَةُ,5:1,1
dee40281cadcb43d9545,WORD_FRAGMENT,مُنَ,2:118,1
8cc91be2ba5166e5e587,WORD_FRAGMENT,مِهَ,2:61,1
2383b3cd6ffdff7c8b1a,WORD_FRAGMENT,نَتُ,6:23,1
a0520d879da6bd8e63b0,WORD_FRAGMENT,نُسَ,2:30,1
25a0879b7b5ad305e26a,WORD_FRAGMENT,هَلُ,6:111,1
a4fdefa606072b450ee0,WORD_FRAGMENT,هُكُ,2:163,1
a75f22e74145fe1b4f89,WORD_FRAGMENT,هُهُ,3:106,1
0ffff4b54c4cb6ff940f,WORD_FRAGMENT,هِدَ,2:185,1
56c49c9b63b7f022bd89,WORD_FRAGMENT,وسِ,2:236,1
6596c2e430f5e63de37a,WORD_FRAGMENT,ومَ,5:107,1
5e0ee9263d8404622c22,WORD_FRAGMENT,يثُ,5:100,1
b261fe52ee265c9c4d98,WORD_FRAGMENT,يفَ,2:30,1
07a96c57cd2631663b16,WORD_FRAGMENT,يَضِ,6:117,1
3021421347c7f0d20421,WORD_FRAGMENT,يُطِ,2:184,1
7472b888664823d84936,WORD_FRAGMENT,ءَآ,5:2,1
5f4abfebd98fb8879186,WORD_FRAGMENT,أَخُ,12:8,1
57fbc26262cf281cebbd,WORD_FRAGMENT,أَعِ,5:54,1
76f2cdfa895f482f4e67,WORD_FRAGMENT,ئَةِ,6:160,1
afa66a2f6fd734998c49,WORD_FRAGMENT,ئِقَ,3:185,1
1db4f144ad991650ee15,WORD_FRAGMENT,ئِلِ,2:177,1
5c18bdb6b3f19da94836,WORD_FRAGMENT,اثَ,5:7,1
df61aa45a83e27593672,WORD_FRAGMENT,اثِ,2:283,1
09790491f2d0e3ae2622,WORD_FRAGMENT,بَأَ,2:33,1
0d747932500e6887021c,WORD_FRAGMENT,بَغِ,19:20,1
f22d9b5d0fc0a826851b,WORD_FRAGMENT,بَوَ,4:11,1
c02ac1840fb0b493ef3b,WORD_FRAGMENT,بِتُ,2:61,1
cbff43f91473f415cd7d,WORD_FRAGMENT,بِثَ,3:124,1
e52f43834919568b16d2,WORD_FRAGMENT,بِدُ,2:138,1
1c60421e203ec4655218,WORD_FRAGMENT,بِطُ,2:36,1
901b6fee1cfe11b49c4d,WORD_FRAGMENT,تَوُ,2:277,1
8919a49559193a4b57b4,WORD_FRAGMENT,تَيَ,2:267,1
1d79da45b7c2eac4c442,WORD_FRAGMENT,تُعَ,3:79,1
1ddbbda89a537401af99,WORD_FRAGMENT,جَدِ,13:5,1
6b1c3ceaad5495ca40fa,WORD_FRAGMENT,جَسَ,7:148,1
f1a2243bd5ea2c6572bb,WORD_FRAGMENT,جَلُ,7:34,1
6b5b748c13d04b27ec12,WORD_FRAGMENT,حِمَ,2:259,1
41bd7bbd59059b42a042,WORD_FRAGMENT,دَمُ,2:33,1
1448499d2540ec9017b6,WORD_FRAGMENT,دِكُ,2:40,1
acbe031db53e1fd30fde,WORD_FRAGMENT,ذِنَ,10:59,1
1b7c5bd3d440d2fd5ad9,WORD_FRAGMENT,رَتَ,6:31,1
b01d44eeb1823de4ff20,WORD_FRAGMENT,رَدَ,2:65,1
cdb0b01197ac98632175,WORD_FRAGMENT,رِبِ,2:177,1
3f0e838ad9bddc499013,WORD_FRAGMENT,رِحُ,6:44,1
cb6d3dfffa06ab002cb0,WORD_FRAGMENT,رِقَ,5:38,1
68de28f2d14f4d13cebd,WORD_FRAGMENT,رِقُ,2:115,1
1db18a3e93279665fd5a,WORD_FRAGMENT,زَعُ,8:46,1
c6731393865d2823bc43,WORD_FRAGMENT,سَحَ,7:57,1
8ef09f1c25bc5fc624e2,WORD_FRAGMENT,سَمُ,5:53,1
3fa4f93b8dc29f0f7e7f,WORD_FRAGMENT,سُفُ,12:4,1
76b98b99ed1b818244c3,WORD_FRAGMENT,سُقُ,2:59,1
d45230d90d86a8055cee,WORD_FRAGMENT,سِكَ,2:128,1
69a644ecba2f9b918451,WORD_FRAGMENT,شَأَ,6:98,1
b5bdffe7dc8ff1a13ad9,WORD_FRAGMENT,شِهَ,2:259,1
faea79fd6e16bbaa7040,WORD_FRAGMENT,ضَرُ,30:16,1
63c23cb9c691e52cfb7e,WORD_FRAGMENT,طَمَ,7:56,1
13ad78686d48bdb551d2,WORD_FRAGMENT,عَقِ,2:143,1
a9aa13c0916f2a216058,WORD_FRAGMENT,عِفُ,2:261,1
e71955b851408f86d5c0,WORD_FRAGMENT,غَلِ,3:159,1
56dc69821570e19645df,WORD_FRAGMENT,فَظَ,6:61,1
3a9a6fda8489938aaeb3,WORD_FRAGMENT,فُهُ,2:273,1
cfaf8a820280fb658cf7,WORD_FRAGMENT,قَد,2:256,1
a56827d08413226b1b84,WORD_FRAGMENT,كَذَ,6:24,1
22067ae92bd02ee920a2,WORD_FRAGMENT,كَن,11:12,1
4c0016845030e5503289,WORD_FRAGMENT,كَنَ,2:61,1
105c03112f8a242d8c71,WORD_FRAGMENT,كُهُ,6:103,1
a798a87d60ba83bde387,WORD_FRAGMENT,لَذُ,2:243,1
ebef0e7ae417b0b65fe1,WORD_FRAGMENT,لَسَ,4:90,1
4a19c84743d56499ce5f,WORD_FRAGMENT,لَصِ,12:24,1
ac112d127cc12e58f39d,WORD_FRAGMENT,لَنِ,5:28,1
a832b5dd97013d8dcee2,WORD_FRAGMENT,لَٱ,3:159,1
981b864fc85534448452,WORD_FRAGMENT,لِحَ,4:102,1
39c13e376bff507ac1db,WORD_FRAGMENT,مَوَ,4:73,1
52b0471206c2ceb9dc4d,WORD_FRAGMENT,مُحِ,2:19,1
1b65ece528460b1be141,WORD_FRAGMENT,مِكُ,6:130,1
ef2e287aa49fd616c027,WORD_FRAGMENT,نُبَ,5:75,1
79d5bf4557b9d099524e,WORD_FRAGMENT,نُذِ,10:70,1
61829c9c6deb57c60b81,WORD_FRAGMENT,نِبُ,4:31,1
ba0b5a1d35f3ff310f59,WORD_FRAGMENT,هَكَ,2:133,1
dd911aa30a24a7ffc906,WORD_FRAGMENT,هَكُ,2:144,1
6452e1d894be682d849f,WORD_FRAGMENT,هِرَ,6:120,1
e75e201f29187d805106,WORD_FRAGMENT,وقَ,2:197,1
72a7ae02f3d9365565c1,WORD_FRAGMENT,وَى,3:151,1
0e785eecd3a614e7319f,WORD_FRAGMENT,يقُ,2:184,1
2349b6d6cea7c97ce20f,WORD_FRAGMENT,يَغُ,3:161,1
319ca724c81c2ee69caa,WORD_FRAGMENT,يَقِ,4:157,1
52114b42e431c79420b4,WORD_FRAGMENT,يَوَ,2:96,1
6c9cc70ddc57cb0420d5,WORD_FRAGMENT,يُتَ,2:234,1
