Jilid,Page,PageRole,Slot,ObjectID,CanonicalKey,ObjectType,ArabicObject,PrimaryCompetency,ReviewCompetencies,SourceRef,Status,Notes
1,14,TWO_LETTER_CONNECTED,7,J1-P14-S07,afa66a2f6fd734998c49,WORD_FRAGMENT,ئِقَ,C0006,C0002|C0003|C0004|C0005,3:185,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,8,J1-P14-S08,06fe95392a80ce65b582,WORD_FRAGMENT,ئِقُ,C0006,C0002|C0003|C0004|C0005,37:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,9,J1-P14-S09,ed467712181414ff8ba4,WORD_FRAGMENT,ئِكَ,C0006,C0002|C0003|C0004|C0005,2:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,10,J1-P14-S10,16cf8fb2454b809543dc,WORD_FRAGMENT,ئِكُ,C0006,C0002|C0003|C0004|C0005,2:54,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,11,J1-P14-S11,f66722235dd24e5c286b,WORD_FRAGMENT,ئِكِ,C0006,C0002|C0003|C0004|C0005,18:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,12,J1-P14-S12,e1fd6b8997c8662c2d50,WORD_FRAGMENT,ئِلَ,C0006,C0002|C0003|C0004|C0005,2:108,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,13,J1-P14-S13,f876e4a3c5153af51105,WORD_FRAGMENT,ئِلُ,C0006,C0002|C0003|C0004|C0005,4:23,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,14,J1-P14-S14,1db4f144ad991650ee15,WORD_FRAGMENT,ئِلِ,C0006,C0002|C0003|C0004|C0005,2:177,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,15,J1-P14-S15,4eb56155f08dff5d4f8b,WORD_FRAGMENT,ئِمَ,C0006,C0002|C0003|C0004|C0005,3:113,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,16,J1-P14-S16,ddcabcdc37f5e1d3819a,WORD_FRAGMENT,ئِمُ,C0006,C0002|C0003|C0004|C0005,7:97,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,17,J1-P14-S17,abc1ff415e510b1109c8,WORD_FRAGMENT,ئِمِ,C0006,C0002|C0003|C0004|C0005,22:26,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,18,J1-P14-S18,0a96fdadb35022713686,WORD_FRAGMENT,ئِنَ,C0006,C0002|C0003|C0004|C0005,2:246,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,19,J1-P14-S19,38ed5276d0366353c61f,WORD_FRAGMENT,ئِنُ,C0006,C0002|C0003|C0004|C0005,6:50,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,20,J1-P14-S20,f6eb42b401fe92c5220d,WORD_FRAGMENT,ئِنِ,C0006,C0002|C0003|C0004|C0005,2:120,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,21,J1-P14-S21,6a856b83fef80ae87f0d,WORD_FRAGMENT,ئِهَ,C0006,C0002|C0003|C0004|C0005,2:61,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,22,J1-P14-S22,a56d46b697a8aa83063f,WORD_FRAGMENT,ئِهِ,C0006,C0002|C0003|C0004|C0005,2:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,23,J1-P14-S23,09790491f2d0e3ae2622,WORD_FRAGMENT,بَأَ,C0006,C0002|C0003|C0004|C0005,2:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,24,J1-P14-S24,a92d1111b8572d3c63ac,WORD_FRAGMENT,بَأُ,C0006,C0002|C0003|C0004|C0005,9:70,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,1,J1-P15-S01,dd76d880c0d49a829a4e,WORD_FRAGMENT,بَؤُ,C0006,C0002|C0003|C0004|C0005,14:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,2,J1-P15-S02,fe11dc400d0256475c06,WORD_FRAGMENT,بَإِ,C0006,C0002|C0003|C0004|C0005,6:34,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,3,J1-P15-S03,0705d83ee8b04de5c2f4,WORD_FRAGMENT,بَةَ,C0006,C0002|C0003|C0004|C0005,5:97,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,4,J1-P15-S04,94fa517f3673336341d0,WORD_FRAGMENT,بَةُ,C0006,C0002|C0003|C0004|C0005,3:137,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,5,J1-P15-S05,4b7f62c4a62d95ee150f,WORD_FRAGMENT,بَةِ,C0006,C0002|C0003|C0004|C0005,2:235,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,6,J1-P15-S06,087258f2123ddea85d3b,WORD_FRAGMENT,بَتَ,C0006,C0002|C0003|C0004|C0005,2:261,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,7,J1-P15-S07,3a11fb43be59ea696550,WORD_FRAGMENT,بَتُ,C0006,C0002|C0003|C0004|C0005,3:90,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,8,J1-P15-S08,9ff7fec2d19d71263097,WORD_FRAGMENT,بَتِ,C0006,C0002|C0003|C0004|C0005,12:4,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,9,J1-P15-S09,9e0792920938cdc2c14d,WORD_FRAGMENT,بَثُ,C0006,C0002|C0003|C0004|C0005,10:45,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,10,J1-P15-S10,411a59b581bb64e1de3b,WORD_FRAGMENT,بَجَ,C0006,C0002|C0003|C0004|C0005,7:160,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,11,J1-P15-S11,126cbefc528d7c0cb1a4,WORD_FRAGMENT,بَحَ,C0006,C0002|C0003|C0004|C0005,5:30,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,12,J1-P15-S12,40be2c72f059f5975038,WORD_FRAGMENT,بَحُ,C0006,C0002|C0003|C0004|C0005,2:67,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,13,J1-P15-S13,0a222986b78460b0855d,WORD_FRAGMENT,بَحِ,C0006,C0002|C0003|C0004|C0005,5:103,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,14,J1-P15-S14,e0d7f49ceee46987ea36,WORD_FRAGMENT,بَخِ,C0006,C0002|C0003|C0004|C0005,3:180,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,15,J1-P15-S15,88e9f75764c4525f7ca0,WORD_FRAGMENT,بَدَ,C0006,C0002|C0003|C0004|C0005,3:118,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,16,J1-P15-S16,930f7f413c0543da40fe,WORD_FRAGMENT,بَدُ,C0006,C0002|C0003|C0004|C0005,13:17,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,17,J1-P15-S17,c6ae2cdab8bb02421b61,WORD_FRAGMENT,بَدِ,C0006,C0002|C0003|C0004|C0005,2:117,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,18,J1-P15-S18,e990292958afccf35f69,WORD_FRAGMENT,بَذَ,C0006,C0002|C0003|C0004|C0005,2:100,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,19,J1-P15-S19,40a0cf11c7c271cc07f0,WORD_FRAGMENT,بَذُ,C0006,C0002|C0003|C0004|C0005,3:187,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,20,J1-P15-S20,491ab0f7a8f79b56ed83,WORD_FRAGMENT,بَرَ,C0006,C0002|C0003|C0004|C0005,2:34,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,21,J1-P15-S21,8159e79a19e309ebfd66,WORD_FRAGMENT,بَرُ,C0006,C0002|C0003|C0004|C0005,2:217,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,22,J1-P15-S22,05e7928570e6d67ec41b,WORD_FRAGMENT,بَرِ,C0006,C0002|C0003|C0004|C0005,4:112,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,23,J1-P15-S23,f7f45672430d69a63ffb,WORD_FRAGMENT,بَزُ,C0006,C0002|C0003|C0004|C0005,49:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,15,TWO_LETTER_CONNECTED,24,J1-P15-S24,dc48ecd66f8bdc9602bd,WORD_FRAGMENT,بَسَ,C0006,C0002|C0003|C0004|C0005,5:28,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,1,J1-P16-S01,4b22f64a7f43462288c4,WORD_FRAGMENT,بَسُ,C0006,C0002|C0003|C0004|C0005,16:14,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,2,J1-P16-S02,987ecfed0afe6e5a6422,WORD_FRAGMENT,بَشَ,C0006,C0002|C0003|C0004|C0005,3:47,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,3,J1-P16-S03,81dafd4811182111059d,WORD_FRAGMENT,بَشِ,C0006,C0002|C0003|C0004|C0005,2:119,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,4,J1-P16-S04,801720de4a8a6f96ea15,WORD_FRAGMENT,بَصَ,C0006,C0002|C0003|C0004|C0005,2:61,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,5,J1-P16-S05,e3bf2f4a623b13807e71,WORD_FRAGMENT,بَصُ,C0006,C0002|C0003|C0004|C0005,20:96,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,6,J1-P16-S06,6702570d746ac0db4279,WORD_FRAGMENT,بَصِ,C0006,C0002|C0003|C0004|C0005,2:96,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,7,J1-P16-S07,daa42a7116ee2e4f9707,WORD_FRAGMENT,بَطَ,C0006,C0002|C0003|C0004|C0005,6:151,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,8,J1-P16-S08,3096ff55656490f0c08d,WORD_FRAGMENT,بَطِ,C0006,C0002|C0003|C0004|C0005,28:58,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,9,J1-P16-S09,2699c65cb7b24a6d3a23,WORD_FRAGMENT,بَعَ,C0006,C0002|C0003|C0004|C0005,2:56,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,10,J1-P16-S10,282fdf2f21aa8d1a79c2,WORD_FRAGMENT,بَعُ,C0006,C0002|C0003|C0004|C0005,2:26,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,11,J1-P16-S11,717f2c31d56af4540a8a,WORD_FRAGMENT,بَعِ,C0006,C0002|C0003|C0004|C0005,2:51,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,12,J1-P16-S12,7a219193234b51d59ac8,WORD_FRAGMENT,بَغَ,C0006,C0002|C0003|C0004|C0005,28:76,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,13,J1-P16-S13,0d747932500e6887021c,WORD_FRAGMENT,بَغِ,C0006,C0002|C0003|C0004|C0005,19:20,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,14,J1-P16-S14,0cbe09937c7aabdf7409,WORD_FRAGMENT,بَقَ,C0006,C0002|C0003|C0004|C0005,2:67,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,15,J1-P16-S15,cca51146f6d490394ce3,WORD_FRAGMENT,بَقُ,C0006,C0002|C0003|C0004|C0005,8:59,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,16,J1-P16-S16,c6c07f80f8d32b07c761,WORD_FRAGMENT,بَقِ,C0006,C0002|C0003|C0004|C0005,2:248,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,17,J1-P16-S17,e849ce168c096c0b03b8,WORD_FRAGMENT,بَكَ,C0006,C0002|C0003|C0004|C0005,4:79,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,18,J1-P16-S18,3e71125fac66fa618954,WORD_FRAGMENT,بَكُ,C0006,C0002|C0003|C0004|C0005,2:221,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,19,J1-P16-S19,28360853d814a2ec1159,WORD_FRAGMENT,بَلَ,C0006,C0002|C0003|C0004|C0005,2:49,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,20,J1-P16-S20,d05b8092c045b8023c34,WORD_FRAGMENT,بَلُ,C0006,C0002|C0003|C0004|C0005,2:48,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,21,J1-P16-S21,660df2d194c4b25f6b2b,WORD_FRAGMENT,بَلِ,C0006,C0002|C0003|C0004|C0005,3:150,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,22,J1-P16-S22,85fb61b3594fb585c27a,WORD_FRAGMENT,بَمَ,C0006,C0002|C0003|C0004|C0005,15:2,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,23,J1-P16-S23,b74d9c45be376c8818c5,WORD_FRAGMENT,بَنَ,C0006,C0002|C0003|C0004|C0005,3:8,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,16,TWO_LETTER_CONNECTED,24,J1-P16-S24,8540b248090fd24151dd,WORD_FRAGMENT,بَنُ,C0006,C0002|C0003|C0004|C0005,10:90,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,1,J1-P17-S01,55826924010bfd38101e,WORD_FRAGMENT,بَنِ,C0006,C0002|C0003|C0004|C0005,2:40,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,2,J1-P17-S02,8474d9eeb32b61c7e55c,WORD_FRAGMENT,بَهَ,C0006,C0002|C0003|C0004|C0005,2:70,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,3,J1-P17-S03,c8ad0bdf56554705d8e0,WORD_FRAGMENT,بَهُ,C0006,C0002|C0003|C0004|C0005,2:60,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,4,J1-P17-S04,1383e83e4bc4c1bdea04,WORD_FRAGMENT,بَهِ,C0006,C0002|C0003|C0004|C0005,5:1,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,5,J1-P17-S05,f22d9b5d0fc0a826851b,WORD_FRAGMENT,بَوَ,C0006,C0002|C0003|C0004|C0005,4:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,6,J1-P17-S06,2cc33f2f2c30728236bd,WORD_FRAGMENT,بَىِ,C0006,C0002|C0003|C0004|C0005,12:39,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,7,J1-P17-S07,e10f3f8db5d2ffb6b40f,WORD_FRAGMENT,بَيَ,C0006,C0002|C0003|C0004|C0005,3:138,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,8,J1-P17-S08,57fa6ddfaae046b6127a,WORD_FRAGMENT,بُتُ,C0006,C0002|C0003|C0004|C0005,8:45,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,9,J1-P17-S09,5f6b4cf3deacbd6a56c8,WORD_FRAGMENT,بُثَ,C0006,C0002|C0003|C0004|C0005,7:58,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,10,J1-P17-S10,c8653e828d4d3f6dae87,WORD_FRAGMENT,بُدَ,C0006,C0002|C0003|C0004|C0005,3:64,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,11,J1-P17-S11,e58287bffd04885c7f8e,WORD_FRAGMENT,بُدُ,C0006,C0002|C0003|C0004|C0005,1:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,12,J1-P17-S12,e7de0989913de1606505,WORD_FRAGMENT,بُدِ,C0006,C0002|C0003|C0004|C0005,19:44,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,13,J1-P17-S13,eb7845e6bae3ec2fb60a,WORD_FRAGMENT,بُرَ,C0006,C0002|C0003|C0004|C0005,6:35,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,14,J1-P17-S14,6ab52482982b51c946e0,WORD_FRAGMENT,بُرُ,C0006,C0002|C0003|C0004|C0005,4:78,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,15,J1-P17-S15,6ea3626c6f120b7b54b5,WORD_FRAGMENT,بُرِ,C0006,C0002|C0003|C0004|C0005,3:184,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,16,J1-P17-S16,253d8466699d178bd89a,WORD_FRAGMENT,بُطُ,C0006,C0002|C0003|C0004|C0005,2:174,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,17,J1-P17-S17,589c164459d756120a34,WORD_FRAGMENT,بُعُ,C0006,C0002|C0003|C0004|C0005,2:228,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,18,J1-P17-S18,a408a11c310eeea9c488,WORD_FRAGMENT,بُغِ,C0006,C0002|C0003|C0004|C0005,22:60,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,19,J1-P17-S19,ec6577b4338e80e03042,WORD_FRAGMENT,بُكَ,C0006,C0002|C0003|C0004|C0005,2:204,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,20,J1-P17-S20,565f31c5774ab482103d,WORD_FRAGMENT,بُكُ,C0006,C0002|C0003|C0004|C0005,2:74,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,21,J1-P17-S21,7c0e587d26cac5d0191b,WORD_FRAGMENT,بُكِ,C0006,C0002|C0003|C0004|C0005,19:58,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,22,J1-P17-S22,0c3d7664b7dfd9f6a817,WORD_FRAGMENT,بُلَ,C0006,C0002|C0003|C0004|C0005,2:261,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,23,J1-P17-S23,7e17dac591ba6804ac2d,WORD_FRAGMENT,بُلِ,C0006,C0002|C0003|C0004|C0005,12:47,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,17,TWO_LETTER_CONNECTED,24,J1-P17-S24,fb9d978fb76ec9577663,WORD_FRAGMENT,بُنَ,C0006,C0002|C0003|C0004|C0005,2:88,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,1,J1-P18-S01,aaa5288d3c805b8286bf,WORD_FRAGMENT,بُنِ,C0006,C0002|C0003|C0004|C0005,64:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,2,J1-P18-S02,f3f6c26f1992a330d06b,WORD_FRAGMENT,بُهَ,C0006,C0002|C0003|C0004|C0005,7:156,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,3,J1-P18-S03,ff483f79ac2381207b42,WORD_FRAGMENT,بُهُ,C0006,C0002|C0003|C0004|C0005,2:118,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,4,J1-P18-S04,101ec23a549a95ff719d,WORD_FRAGMENT,بُهِ,C0006,C0002|C0003|C0004|C0005,2:258,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,5,J1-P18-S05,f197413b8f392405952f,WORD_FRAGMENT,بُوَ,C0006,C0002|C0003|C0004|C0005,30:39,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,6,J1-P18-S06,8e603998bc7af8d33047,WORD_FRAGMENT,بُيُ,C0006,C0002|C0003|C0004|C0005,2:189,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,7,J1-P18-S07,fe93fe1f5caeb288dc84,WORD_FRAGMENT,بِأَ,C0006,C0002|C0003|C0004|C0005,2:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,8,J1-P18-S08,113caa55709e66d3081a,WORD_FRAGMENT,بِإِ,C0006,C0002|C0003|C0004|C0005,2:97,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,9,J1-P18-S09,7c23b1d713fe18b6639d,WORD_FRAGMENT,بِبَ,C0006,C0002|C0003|C0004|C0005,2:73,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,10,J1-P18-S10,ec493ba3f2a347e0faab,WORD_FRAGMENT,بِبُ,C0006,C0002|C0003|C0004|C0005,60:12,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,11,J1-P18-S11,96b20f12fcf272a2eaf5,WORD_FRAGMENT,بِبِ,C0006,C0002|C0003|C0004|C0005,12:88,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,18,TWO_LETTER_CONNECTED,12,J1-P18-S12,b51c01f4ff45f2086941,WORD_FRAGMENT,بِتَ,C0006,C0002|C0003|C0004|C0005,2:145,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
